Rating,Publication Cost,ISBN,Book Title,Year,Genres,Link,Total Revenue,Book URL
3.66,8943.0,0140042598,On the Road,1957,"classics, fiction, travel, literature, novels, literature, american",dir02/70401.On_the_Road.html,206394.0,https://www.goodreads.com/author/show/1742.Jack_Kerouac
3.86,4453.0,0143039563,The Adventures of Tom Sawyer,1876,"classics, fiction, young-adult, adventure, literature, historical-fiction, childrens, academic, school, literature, american, novels",dir02/24583.The_Adventures_of_Tom_Sawyer.html,386157.0,https://www.goodreads.com/author/show/1244.Mark_Twain
4.29,9918.0,0618346252,"The Fellowship of the Ring (The Lord of the Rings, #1)",1954,"fantasy, classics, fiction, adventure, science-fiction-fantasy, fantasy, epic-fantasy, fantasy, high-fantasy, young-adult, fantasy, magic, literature",dir02/34.The_Fellowship_of_the_Ring.html,1175830.0,https://www.goodreads.com/author/show/656983.J_R_R_Tolkien
4.08,5373.0,0142403881,"Charlie and the Chocolate Factory (Charlie Bucket, #1)",1964,"childrens, fantasy, fiction, classics, young-adult, childrens, juvenile, childrens, middle-grade, adventure, european-literature, british-literature, novels",dir02/6310.Charlie_and_the_Chocolate_Factory.html,353665.0,https://www.goodreads.com/author/show/4273.Roald_Dahl
4.27,4081.0,0241003008,The Very Hungry Caterpillar,1969,"childrens, childrens, picture-books, fiction, animals, classics, kids, science, mathematics, young-adult, childrens, juvenile, environment, nature",dir02/4948.The_Very_Hungry_Caterpillar.html,200116.0,https://www.goodreads.com/author/show/3362.Eric_Carle
4.05,6820.0,0571224385,The Unbearable Lightness of Being,1981,"fiction, classics, philosophy, novels, european-literature, czech-literature, contemporary, romance",dir02/9717.The_Unbearable_Lightness_of_Being.html,169077.0,https://www.goodreads.com/author/show/6343.Milan_Kundera
3.99,13930.0,0751529818,Tuesdays with Morrie,1997,"non-fiction, autobiography, memoir, inspirational, biography, philosophy, classics, contemporary, adult, book-club, self-help",dir02/6900.Tuesdays_with_Morrie.html,345737.0,https://www.goodreads.com/author/show/2331.Mitch_Albom
4.5,108.0,1557831572,The Compleat Works of Wllm Shkspr,1994,"plays, classics, humor, drama, fiction, plays, theatre, poetry, literature, humor, funny, humor, comedy",dir02/1423.The_Compleat_Works_of_Wllm_Shkspr.html,5617.0,https://www.goodreads.com/author/show/4390174.Reduced_Shakespeare_Company
3.32,8099.0,0142437263,The Scarlet Letter,1850,"classics, fiction, historical-fiction, academic, school, literature, young-adult, high-school, academic, read-for-school, classics, classic-literature, novels, romance",dir02/12296.The_Scarlet_Letter.html,385305.0,https://www.goodreads.com/author/show/7799.Nathaniel_Hawthorne
4.44,3989.0,067168390X,Lonesome Dove,1985,"fiction, historical-fiction, classics, western, adventure, literature, novels, book-club, romance",dir02/256008.Lonesome_Dove.html,86506.0,https://www.goodreads.com/author/show/1055.Larry_McMurtry
4.0,6715.0,0375806814,Where the Red Fern Grows,1961,"classics, fiction, young-adult, childrens, academic, school, animals, historical-fiction, realistic-fiction, academic, read-for-school, childrens, juvenile",dir02/10365.Where_the_Red_Fern_Grows.html,207333.0,https://www.goodreads.com/author/show/6810.Wilson_Rawls
4.33,4781.0,0679760806,The Master and Margarita,1967,"classics, cultural, russia, fantasy, literature, magical-realism, literature, russian-literature, novels, book-club, historical-fiction, literature, 20th-century",dir02/117833.The_Master_and_Margarita.html,93145.0,https://www.goodreads.com/author/show/3873.Mikhail_Bulgakov
3.86,12885.0,1401308589,The Five People You Meet in Heaven,2003,"fiction, inspirational, contemporary, fantasy, book-club, adult, spirituality, adult-fiction, classics, novels",dir02/3431.The_Five_People_You_Meet_in_Heaven.html,353446.0,https://www.goodreads.com/author/show/2331.Mitch_Albom
4.02,17106.0,1416989412,"Hush, Hush (Hush, Hush, #1)",2009,"young-adult, fantasy, paranormal, angels, fantasy, paranormal, romance, romance, paranormal-romance, fantasy, supernatural, fiction, fantasy, urban-fantasy, young-adult, teen",dir02/6339664-hush-hush.html,290241.0,https://www.goodreads.com/author/show/2876763.Becca_Fitzpatrick
3.82,25866.0,1400032717,The Curious Incident of the Dog in the Night-Time,2003,"mystery, young-adult, book-club, contemporary, novels, literature, psychology, adult-fiction, realistic-fiction, adult",dir02/1618.The_Curious_Incident_of_the_Dog_in_the_Night_Time.html,632146.0,https://www.goodreads.com/author/show/1050.Mark_Haddon
3.92,8393.0,Unknown,The Stranger,1942,"classics, fiction, philosophy, cultural, france, literature, novels, academic, school, european-literature, french-literature",dir02/49552.The_Stranger.html,307566.0,https://www.goodreads.com/author/show/957894.Albert_Camus
3.78,13978.0,0375826696,"Eragon (The Inheritance Cycle, #1)",2002,"fantasy, young-adult, fiction, fantasy, dragons, adventure, fantasy, magic, science-fiction-fantasy, young-adult, teen, fantasy, high-fantasy, fantasy, epic-fantasy",dir02/113436.Eragon.html,734004.0,https://www.goodreads.com/author/show/8349.Christopher_Paolini
4.13,3063.0,039480001X,The Cat in the Hat,1957,"childrens, childrens, picture-books, classics, fiction, poetry, fantasy, humor, kids, animals, young-adult",dir02/233093.The_Cat_in_the_Hat.html,251257.0,https://www.goodreads.com/author/show/61105.Dr_Seuss
4.08,9424.0,0450040186,The Shining (The Shining #1),1977,"horror, fiction, thriller, classics, fantasy, mystery, fantasy, paranormal, suspense, fantasy, supernatural, adult",dir02/11588.The_Shining.html,549790.0,https://www.goodreads.com/author/show/3389.Stephen_King
4.21,16810.0,0143034901,"The Shadow of the Wind (The Cemetery of Forgotten Books,  #1)",2001,"fiction, historical-fiction, mystery, book-club, fantasy, writing, books-about-books, cultural, spain, gothic, european-literature, spanish-literature, literature",dir02/1232.The_Shadow_of_the_Wind.html,205658.0,https://www.goodreads.com/author/show/815.Carlos_Ruiz_Zaf_n
4.08,3872.0,0156001314,The Name of the Rose,1980,"mystery, literature, history, mystery, crime, cultural, italy, historical-fiction, medieval, classics, thriller, european-literature, italian-literature",dir02/119073.The_Name_of_the_Rose.html,147828.0,https://www.goodreads.com/author/show/1730.Umberto_Eco
4.01,7901.0,0679745580,In Cold Blood,1965,"non-fiction, classics, crime, true-crime, mystery, crime, history, mystery, book-club, literature",dir02/168642.In_Cold_Blood.html,308086.0,https://www.goodreads.com/author/show/431149.Truman_Capote
4.33,1764.0,0060529962,"The Little House Collection (Little House, #1-9)",1953,"classics, childrens, historical-fiction, young-adult, fiction, childrens, juvenile, literature, kids, childrens, middle-grade, literature, american",dir02/114345.The_Little_House_Collection.html,107854.0,https://www.goodreads.com/author/show/5300.Laura_Ingalls_Wilder
3.97,6586.0,0156030306,Flowers for Algernon,1959,"fiction, classics, science-fiction, young-adult, academic, school, literature, psychology, novels, academic, read-for-school, adult",dir02/18373.Flowers_for_Algernon.html,216766.0,https://www.goodreads.com/author/show/11072.Daniel_Keyes
4.31,15855.0,1416975861,"Clockwork Angel (The Infernal Devices, #1)",2009,"paranormal, angels, historical-fiction, young-adult, teen, adventure",dir02/7171637-clockwork-angel.html,301285.0,https://www.goodreads.com/author/show/150038.Cassandra_Clare
3.73,5429.0,0553213695,The Metamorphosis,1915,"classics, literature, fantasy, short-stories, academic, school, european-literature, german-literature, horror, novels, academic, read-for-school, young-adult, high-school",dir02/485894.The_Metamorphosis.html,246701.0,https://www.goodreads.com/author/show/5223.Franz_Kafka
4.42,7508.0,1595141979,"Shadow Kiss (Vampire Academy, #3)",2008,"paranormal, vampires, fantasy, paranormal, young-adult, romance, fantasy, urban-fantasy, romance, paranormal-romance, fantasy, supernatural, fantasy, fiction, young-adult, teen",dir02/2802316-shadow-kiss.html,184786.0,https://www.goodreads.com/author/show/137902.Richelle_Mead
4.31,8530.0,0930289234,Watchmen,1986,"sequential-art, graphic-novels, fiction, fantasy, science-fiction, graphic-novels-comics, sequential-art, comics, classics, comics, superheroes, science-fiction, dystopia, mystery",dir02/472331.Watchmen.html,289035.0,https://www.goodreads.com/author/show/3961.Alan_Moore
4.33,3715.0,0451205766,The Godfather,1969,"fiction, classics, mystery, crime, thriller, mystery, historical-fiction, drama, novels, literature, literature, american",dir02/22034.The_Godfather.html,178229.0,https://www.goodreads.com/author/show/12605.Mario_Puzo
4.19,8399.0,0312330871,And Then There Were None,1939,"classics, mystery, thriller, mystery-thriller, book-club, suspense, academic, school, mystery, detective, european-literature, british-literature, novels, mystery, murder-mystery",dir02/16299.And_Then_There_Were_None.html,239438.0,https://www.goodreads.com/author/show/123715.Agatha_Christie
4.19,7269.0,0393327345,Fight Club,1996,"fiction, thriller, contemporary, novels, classics, adult, mystery, literature, adult-fiction",dir02/5759.Fight_Club.html,266232.0,https://www.goodreads.com/author/show/2546.Chuck_Palahniuk
4.04,1809.0,0679433139,The Divine Comedy,1321,"fiction, classics, philosophy, fantasy, european-literature, italian-literature, classics, classic-literature, cultural, italy, historical-fiction, medieval",dir02/6656.The_Divine_Comedy.html,61544.0,https://www.goodreads.com/author/show/5031312.Dante_Alighieri
3.82,6068.0,0061120065,Their Eyes Were Watching God,1900,"classics, literature, cultural, african-american, book-club, young-adult, high-school, novels, academic, read-for-school, literature, american, romance, adult-fiction",dir02/37415.Their_Eyes_Were_Watching_God.html,135686.0,https://www.goodreads.com/author/show/15151.Zora_Neale_Hurston
3.84,4259.0,0449213943,All Quiet on the Western Front,1928,"classics, fiction, historical-fiction, war, literature, academic, school, european-literature, german-literature, novels, war, military, cultural, germany",dir02/355697.All_Quiet_on_the_Western_Front.html,163815.0,https://www.goodreads.com/author/show/4116.Erich_Maria_Remarque
4.12,8481.0,0446693804,A Walk to Remember,1999,"romance, fiction, womens-fiction, chick-lit, young-adult, contemporary, adult, drama, love, adult-fiction, realistic-fiction",dir02/3473.A_Walk_to_Remember.html,378276.0,https://www.goodreads.com/author/show/2345.Nicholas_Sparks
3.9,11113.0,0439244196,"Holes (Holes, #1)",1998,"young-adult, fiction, childrens, realistic-fiction, adventure, mystery, academic, school, childrens, middle-grade",dir02/38709.Holes.html,494991.0,https://www.goodreads.com/author/show/6569.Louis_Sachar
4.18,3272.0,0380018179,The Thorn Birds,1977,"fiction, historical-fiction, romance, cultural, australia, classics, romance, historical-romance, womens-fiction, chick-lit, novels, adult, drama",dir02/3412.The_Thorn_Birds.html,197717.0,https://www.goodreads.com/author/show/2325.Colleen_McCullough
4.32,7460.0,1595141758,"Frostbite (Vampire Academy, #2)",2008,"paranormal, vampires, young-adult, fantasy, fantasy, paranormal, romance, fantasy, urban-fantasy, romance, paranormal-romance, fantasy, supernatural",dir02/2282133.Frostbite.html,193452.0,https://www.goodreads.com/author/show/137902.Richelle_Mead
4.26,3510.0,0060775858,Goodnight Moon,1900,"childrens, childrens, picture-books, classics, fiction, kids, poetry, childrens, juvenile, young-adult, animals, childrens, storytime",dir02/32929.Goodnight_Moon.html,199556.0,https://www.goodreads.com/author/show/18479.Margaret_Wise_Brown
3.44,43943.0,0143038419,"Eat, Pray, Love",2000,"non-fiction, autobiography, memoir, travel, book-club, womens-fiction, chick-lit, biography, romance, spirituality, adult",dir02/19501.Eat_Pray_Love.html,859742.0,https://www.goodreads.com/author/show/11679.Elizabeth_Gilbert
4.1,4240.0,0805072454,Peter Pan,1902,"classics, fantasy, childrens, fiction, young-adult, adventure",dir02/34268.Peter_Pan.html,129775.0,https://www.goodreads.com/author/show/5255014.J_M_Barrie
4.39,6683.0,1595141987,"Blood Promise (Vampire Academy, #4)",2009,"fantasy, paranormal, paranormal, vampires, young-adult, romance, fantasy, fantasy, urban-fantasy, romance, paranormal-romance, fantasy, supernatural",dir02/5996153-blood-promise.html,173912.0,https://www.goodreads.com/author/show/137902.Richelle_Mead
3.94,6456.0,1416500189,"The Good Earth (House of Earth, #1)",1931,"classics, historical-fiction, cultural, china, book-club, literature, cultural, asia, novels, academic, school, adult-fiction",dir02/1078.The_Good_Earth.html,143952.0,https://www.goodreads.com/author/show/704.Pearl_S_Buck
4.34,1418.0,0007173040,How the Grinch Stole Christmas!,1957,"childrens, childrens, picture-books, classics, holiday, fantasy, poetry, humor, kids, young-adult, childrens, juvenile",dir02/113946.How_the_Grinch_Stole_Christmas_.html,176257.0,https://www.goodreads.com/author/show/61105.Dr_Seuss
3.86,11400.0,140003468X,Love in the Time of Cholera,1985,"fiction, classics, historical-fiction, book-club, literature, magical-realism, novels, european-literature, spanish-literature, literary-fiction, cultural, latin-american",dir02/9712.Love_in_the_Time_of_Cholera.html,239553.0,https://www.goodreads.com/author/show/13450.Gabriel_Garc_a_M_rquez
3.83,12076.0,038572179X,Atonement,2001,"fiction, historical-fiction, romance, classics, book-club, contemporary, literature, war, literary-fiction, novels",dir02/6867.Atonement.html,271577.0,https://www.goodreads.com/author/show/2408.Ian_McEwan
4.1,15070.0,0747263744,"American Gods (American Gods, #1)",2001,"fantasy, fiction, fantasy, urban-fantasy, fantasy, mythology, science-fiction-fantasy, science-fiction, contemporary, horror, novels, book-club",dir02/4407.American_Gods.html,299245.0,https://www.goodreads.com/author/show/1221698.Neil_Gaiman
4.35,2316.0,0679889108,The Lorax,1971,"childrens, childrens, picture-books, fiction, classics, fantasy, poetry, environment, kids, young-adult, childrens, juvenile",dir02/7784.The_Lorax.html,162754.0,https://www.goodreads.com/author/show/61105.Dr_Seuss
3.95,5652.0,0140621679,"The Wonderful Wizard of Oz (Oz, #1)",1900,"classics, fantasy, fiction, childrens, young-adult, adventure, literature, childrens, juvenile, fantasy, magic, fantasy, fairy-tales",dir02/236093.The_Wonderful_Wizard_of_Oz.html,180522.0,https://www.goodreads.com/author/show/3242.L_Frank_Baum
4.16,3993.0,158049580X,The Importance of Being Earnest,1895,"classics, plays, fiction, drama, humor, literature, academic, school, plays, theatre, humor, comedy, romance",dir02/92303.The_Importance_of_Being_Earnest.html,143966.0,https://www.goodreads.com/author/show/3565.Oscar_Wilde
